frame_id,character,category,pose_label,tentative_sequence,body_bbox_xyxy,body_width,body_height,body_area,height_ratio_to_canonical,width_ratio_to_canonical,uniform_scale_factor_applied,resampled,scale_review,scale_note,candidate_file
L-R07-C04,loko,EMOTIONS,annoyed_angry,annoyed_reaction,"[2, 2, 49, 45]",47,43,1479,0.9348,1.119,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L079_row07_slot04.png
L-R07-C05,loko,EMOTIONS,annoyed_angry,annoyed_reaction,"[2, 2, 48, 45]",46,43,1450,0.9348,1.0952,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L080_row07_slot05.png
L-R07-C06,loko,EMOTIONS,confused,confused_reaction,"[2, 2, 54, 47]",52,45,1664,0.9783,1.2381,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L081_row07_slot06.png
L-R07-C07,loko,EMOTIONS,confused,confused_reaction,"[2, 2, 44, 48]",42,46,1495,1.0,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L082_row07_slot07.png
L-R07-C08,loko,EMOTIONS,confused,confused_reaction,"[2, 2, 44, 48]",42,46,1494,1.0,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L083_row07_slot08.png
L-R07-C09,loko,EMOTIONS,confused,confused_reaction,"[2, 2, 44, 47]",42,45,1462,0.9783,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L084_row07_slot09.png
L-R07-C10,loko,EMOTIONS,confused,confused_reaction,"[2, 3, 44, 47]",42,44,1444,0.9565,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L085_row07_slot10.png
L-R07-C11,loko,EMOTIONS,confused,confused_reaction,"[2, 2, 43, 47]",41,45,1441,0.9783,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L086_row07_slot11.png
L-R07-C12,loko,EMOTIONS,confused,confused_reaction,"[2, 2, 44, 47]",42,45,1443,0.9783,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L087_row07_slot12.png
L-R07-C13,loko,EMOTIONS,confused,confused_reaction,"[2, 2, 44, 54]",42,52,1665,1.1304,1.0,1.0,False,intentional_pose_variation_or_manual_review,"Outside the conservative upright-height review band, but preserved at source scale. The visual pose shows likely intentional squash, extension, expression, or orientation change.",characters/loko/detection_candidates/L088_row07_slot13.png
L-R08-C01,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 43, 52]",41,50,1562,1.087,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L089_row08_slot01.png
L-R08-C02,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 44, 51]",42,49,1619,1.0652,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L090_row08_slot02.png
L-R08-C03,loko,EMOTIONS,surprised_excited,surprise_excited,"[20, 2, 61, 49]",41,47,1535,1.0217,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L091_row08_slot03.png
L-R08-C04,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 44, 48]",42,46,1547,1.0,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L092_row08_slot04.png
L-R08-C05,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 44, 48]",42,46,1544,1.0,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L093_row08_slot05.png
L-R08-C06,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 45, 49]",43,47,1579,1.0217,1.0238,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L094_row08_slot06.png
L-R08-C07,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 43, 50]",41,48,1580,1.0435,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L095_row08_slot07.png
L-R08-C08,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 44, 50]",42,48,1574,1.0435,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L096_row08_slot08.png
L-R08-C09,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 43, 50]",41,48,1525,1.0435,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L097_row08_slot09.png
L-R08-C10,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 44, 51]",42,49,1567,1.0652,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L098_row08_slot10.png
L-R08-C11,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 44, 51]",42,49,1594,1.0652,1.0,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L099_row08_slot11.png
L-R08-C12,loko,EMOTIONS,surprised_excited,surprise_excited,"[2, 2, 45, 49]",43,47,1558,1.0217,1.0238,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L100_row08_slot12.png
L-R08-C13,loko,EMOTIONS,tired_embarrassed,mixed_reactions,"[2, 2, 43, 49]",41,47,1575,1.0217,0.9762,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L101_row08_slot13.png
L-R09-C01,loko,EMOTIONS,tired_embarrassed,mixed_reactions,"[2, 2, 53, 47]",51,45,1700,0.9783,1.2143,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L102_row09_slot01.png
L-R09-C02,loko,EMOTIONS,tired_embarrassed,mixed_reactions,"[2, 2, 52, 48]",50,46,1729,1.0,1.1905,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L103_row09_slot02.png
L-R09-C03,loko,EMOTIONS,tired_embarrassed,mixed_reactions,"[2, 2, 50, 50]",48,48,1742,1.0435,1.1429,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L104_row09_slot03.png
L-R09-C04,loko,ACTIVITIES,eating,eat,"[2, 2, 50, 50]",48,48,1746,1.0435,1.1429,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L105_row09_slot04.png
L-R09-C05,loko,ACTIVITIES,eating,eat,"[2, 2, 50, 51]",48,49,1754,1.0652,1.1429,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L106_row09_slot05.png
L-R09-C06,loko,ACTIVITIES,eating,eat,"[2, 2, 51, 51]",49,49,1759,1.0652,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L107_row09_slot06.png
L-R09-C07,loko,ACTIVITIES,eating,eat,"[2, 2, 51, 51]",49,49,1749,1.0652,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L108_row09_slot07.png
L-R09-C08,loko,ACTIVITIES,eating,eat,"[2, 2, 48, 50]",46,48,1636,1.0435,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L109_row09_slot08.png
L-R09-C09,loko,ACTIVITIES,eating,eat,"[2, 2, 45, 48]",43,46,1520,1.0,1.0238,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L110_row09_slot09.png
L-R09-C10,loko,ACTIVITIES,eating,eat,"[2, 2, 45, 48]",43,46,1534,1.0,1.0238,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L111_row09_slot10.png
L-R09-C11,loko,ACTIVITIES,eating,eat,"[2, 2, 44, 49]",42,47,1535,1.0217,1.0,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L112_row09_slot11.png
L-R09-C12,loko,ACTIVITIES,eating,eat,"[2, 2, 45, 49]",43,47,1578,1.0217,1.0238,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L113_row09_slot12.png
L-R09-C13,loko,ACTIVITIES,drinking,drink,"[2, 2, 46, 45]",44,43,1428,0.9348,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L114_row09_slot13.png
L-R10-C01,loko,ACTIVITIES,drinking,drink,"[2, 2, 46, 49]",44,47,1621,1.0217,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L115_row10_slot01.png
L-R10-C02,loko,ACTIVITIES,drinking,drink,"[2, 2, 46, 48]",44,46,1551,1.0,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L116_row10_slot02.png
L-R10-C03,loko,ACTIVITIES,drinking,drink,"[2, 2, 47, 48]",45,46,1562,1.0,1.0714,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L117_row10_slot03.png
L-R10-C04,loko,ACTIVITIES,drinking,drink,"[2, 2, 46, 48]",44,46,1604,1.0,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L118_row10_slot04.png
L-R10-C05,loko,ACTIVITIES,drinking,drink,"[2, 2, 45, 49]",43,47,1638,1.0217,1.0238,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L119_row10_slot05.png
L-R10-C06,loko,ACTIVITIES,drinking,drink,"[2, 2, 47, 50]",45,48,1677,1.0435,1.0714,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L120_row10_slot06.png
L-R10-C07,loko,ACTIVITIES,drinking,drink,"[2, 2, 45, 50]",43,48,1635,1.0435,1.0238,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L121_row10_slot07.png
L-R10-C08,loko,ACTIVITIES,reading,reading,"[2, 2, 47, 51]",45,49,1650,1.0652,1.0714,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L122_row10_slot08.png
L-R10-C09,loko,ACTIVITIES,reading,reading,"[2, 2, 52, 50]",50,48,1726,1.0435,1.1905,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L123_row10_slot09.png
L-R10-C10,loko,ACTIVITIES,reading,reading,"[2, 2, 48, 48]",46,46,1606,1.0,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L124_row10_slot10.png
L-R10-C11,loko,ACTIVITIES,reading,reading,"[2, 2, 48, 49]",46,47,1611,1.0217,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L125_row10_slot11.png
L-R10-C12,loko,ACTIVITIES,reading,reading,"[2, 2, 48, 49]",46,47,1632,1.0217,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L126_row10_slot12.png
L-R11-C01,loko,ACTIVITIES,reading,reading,"[2, 8, 47, 58]",45,50,1666,1.087,1.0714,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L127_row11_slot01.png
L-R11-C02,loko,ACTIVITIES,music_dance,music,"[2, 13, 48, 63]",46,50,1616,1.087,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L128_row11_slot02.png
L-R11-C03,loko,ACTIVITIES,music_dance,music,"[2, 17, 48, 66]",46,49,1672,1.0652,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L129_row11_slot03.png
L-R11-C04,loko,ACTIVITIES,music_dance,music,"[2, 15, 46, 65]",44,50,1635,1.087,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L130_row11_slot04.png
L-R11-C05,loko,ACTIVITIES,music_dance,music,"[2, 2, 48, 53]",46,51,1680,1.1087,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L131_row11_slot05.png
L-R11-C06,loko,ACTIVITIES,music_dance,music,"[14, 17, 64, 67]",50,50,1748,1.087,1.1905,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L132_row11_slot06.png
L-R11-C07,loko,ACTIVITIES,music_dance,music,"[17, 16, 69, 65]",52,49,1765,1.0652,1.2381,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L133_row11_slot07.png
L-R11-C08,loko,ACTIVITIES,music_dance,music,"[2, 2, 42, 61]",40,59,1552,1.2826,0.9524,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L134_row11_slot08.png
L-R11-C09,loko,ACTIVITIES,music_dance,music,"[2, 15, 43, 63]",41,48,1525,1.0435,0.9762,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L135_row11_slot09.png
L-R11-C10,loko,ACTIVITIES,music_dance,music,"[2, 9, 48, 59]",46,50,1587,1.087,1.0952,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L136_row11_slot10.png
L-R11-C11,loko,ACTIVITIES,music_dance,music,"[2, 14, 44, 64]",42,50,1577,1.087,1.0,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L137_row11_slot11.png
L-R11-C12,loko,ACTIVITIES,music_dance,music,"[2, 12, 44, 60]",42,48,1578,1.0435,1.0,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L138_row11_slot12.png
L-R11-C13,loko,ACTIVITIES,holding_round_object,object_activity,"[2, 2, 43, 48]",41,46,1503,1.0,0.9762,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L139_row11_slot13.png
L-R11-C14,loko,ACTIVITIES,holding_round_object,object_activity,"[12, 4, 54, 51]",42,47,1534,1.0217,1.0,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L140_row11_slot14.png
L-R12-C01,loko,ACTIVITIES,holding_round_object,object_activity,"[2, 2, 51, 49]",49,47,1673,1.0217,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L141_row12_slot01.png
L-R12-C02,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 53, 48]",51,46,1669,1.0,1.2143,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L142_row12_slot02.png
L-R12-C03,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 54, 48]",52,46,1726,1.0,1.2381,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L143_row12_slot03.png
L-R12-C04,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 54, 47]",52,45,1706,0.9783,1.2381,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L144_row12_slot04.png
L-R12-C05,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 55, 48]",53,46,1724,1.0,1.2619,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L145_row12_slot05.png
L-R12-C06,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 55, 47]",53,45,1655,0.9783,1.2619,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L146_row12_slot06.png
L-R12-C07,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 43, 47]",41,45,1494,0.9783,0.9762,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L147_row12_slot07.png
L-R12-C08,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 52, 47]",50,45,1656,0.9783,1.1905,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L148_row12_slot08.png
L-R12-C09,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 52, 47]",50,45,1630,0.9783,1.1905,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L149_row12_slot09.png
L-R12-C10,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 54, 46]",52,44,1622,0.9565,1.2381,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L150_row12_slot10.png
L-R12-C11,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 54, 46]",52,44,1628,0.9565,1.2381,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L151_row12_slot11.png
L-R12-C12,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 51, 47]",49,45,1609,0.9783,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L152_row12_slot12.png
L-R12-C13,loko,ACTIVITIES,laptop_use,laptop,"[2, 2, 51, 46]",49,44,1576,0.9565,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L153_row12_slot13.png
L-R12-C14,loko,ACTIVITIES,reading_or_food,mixed_activity,"[2, 2, 43, 46]",41,44,1435,0.9565,0.9762,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L154_row12_slot14.png
L-R13-C01,loko,ACTIVITIES,reading_or_food,mixed_activity,"[2, 2, 46, 50]",44,48,1588,1.0435,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L155_row13_slot01.png
L-R13-C02,loko,ACTIVITIES,reading_or_food,mixed_activity,"[2, 2, 46, 50]",44,48,1583,1.0435,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L156_row13_slot02.png
L-R13-C03,loko,ACTIVITIES,reading_or_food,mixed_activity,"[2, 2, 45, 50]",43,48,1595,1.0435,1.0238,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L157_row13_slot03.png
L-R13-C04,loko,ACTIVITIES,reading_or_food,mixed_activity,"[2, 2, 45, 51]",43,49,1603,1.0652,1.0238,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L158_row13_slot04.png
L-R13-C05,loko,ACTIVITIES,reading_or_food,mixed_activity,"[2, 2, 51, 49]",49,47,1671,1.0217,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L159_row13_slot05.png
L-R13-C06,loko,ACTIVITIES,reading_or_food,mixed_activity,"[2, 2, 46, 49]",44,47,1574,1.0217,1.0476,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L160_row13_slot06.png
L-R13-C07,loko,ACTIVITIES,playing_with_orange_ball,playing_ball,"[2, 2, 51, 51]",49,49,1718,1.0652,1.1667,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L161_row13_slot07.png
L-R13-C08,loko,ACTIVITIES,playing_with_orange_ball,playing_ball,"[2, 2, 52, 55]",50,53,1806,1.1522,1.1905,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L162_row13_slot08.png
L-R13-C09,loko,ACTIVITIES,playing_with_orange_ball,playing_ball,"[2, 2, 56, 51]",54,49,1811,1.0652,1.2857,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L163_row13_slot09.png
L-R13-C10,loko,ACTIVITIES,playing_with_orange_ball,playing_ball,"[2, 2, 55, 48]",53,46,1600,1.0,1.2619,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L164_row13_slot10.png
L-R13-C11,loko,ACTIVITIES,playing_with_orange_ball,playing_ball,"[2, 2, 62, 52]",60,50,1860,1.087,1.4286,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L165_row13_slot11.png
L-R13-C12,loko,ACTIVITIES,playing_with_orange_ball,playing_ball,"[2, 2, 54, 49]",52,47,1574,1.0217,1.2381,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L166_row13_slot12.png
L-R13-C13,loko,ACTIVITIES,playing_with_orange_ball,playing_ball,"[2, 2, 50, 51]",48,49,1672,1.0652,1.1429,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L167_row13_slot13.png
L-R14-C01,loko,ACTIVITIES,playing_with_orange_ball,playing_ball,"[2, 2, 43, 48]",41,46,1477,1.0,0.9762,1.0,False,excluded_from_upright_scale_fit,"Posture/activity frame excluded from canonical upright fitting because lying, sitting, crouching, jumping, props, or furniture can legitimately alter visible dimensions.",characters/loko/detection_candidates/L168_row14_slot01.png
L-R14-C02,loko,IDLE,front_idle_emotions,idle_emotions,"[2, 2, 42, 48]",40,46,1468,1.0,0.9524,1.0,False,within_canonical_band,Perceived body scale is consistent; no resampling required.,characters/loko/detection_candidates/L169_row14_slot02.png
